Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,VIP
20.0,810.0,0.0,0.0,0.0,0.0,Billa Yatters,6446_01,Earth,False,G/1047/S,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Nelley Yatters,6446_02,Earth,True,G/1047/S,TRAPPIST-1e,False
1.0,0.0,0.0,0.0,0.0,0.0,Willip Yatters,6446_03,Earth,True,G/1047/S,TRAPPIST-1e,False
38.0,0.0,0.0,0.0,0.0,0.0,missing,6447_01,Earth,True,G/1043/P,PSO J318.5-22,False
40.0,0.0,0.0,433.0,343.0,0.0,Terek Villenson,6448_01,Earth,False,F/1230/S,TRAPPIST-1e,False
18.0,0.0,0.0,0.0,0.0,0.0,Gous Empie,6449_01,Mars,False,E/430/S,TRAPPIST-1e,False
36.0,636.0,0.0,168.0,1795.0,0.0,Squars Empie,6449_02,Mars,False,F/1231/S,TRAPPIST-1e,False
23.0,0.0,596.0,57.0,259.0,4666.0,Anyoni Unative,6450_01,Europa,False,C/200/P,TRAPPIST-1e,False
42.0,0.0,0.0,0.0,0.0,0.0,Altaira Unative,6450_02,Europa,True,C/200/P,55 Cancri e,False
37.0,610.0,458.07720329024676,410.0,148.0,14.0,Carkes Panad,6451_01,Mars,False,missing,missing,False
24.0,0.0,854.0,11.0,0.0,0.0,missing,6452_01,Earth,False,F/1336/P,TRAPPIST-1e,False
12.0,224.687617481203,0.0,0.0,0.0,0.0,Iree Woodwardy,6452_02,Earth,False,G/1044/P,TRAPPIST-1e,False
2.0,0.0,0.0,0.0,0.0,0.0,Racyle Woodwardy,6452_03,Earth,True,G/1044/P,TRAPPIST-1e,False
28.0,0.0,7.0,17.0,0.0,1724.0,Bel Harmontry,6453_01,Earth,False,G/1045/P,PSO J318.5-22,False
44.0,0.0,0.0,0.0,0.0,304.8547912992357,Tin Byerton,6454_01,Earth,True,G/1046/P,TRAPPIST-1e,False
26.0,0.0,3818.0,0.0,1877.0,136.0,Alrak Unative,6455_01,Europa,False,D/203/P,TRAPPIST-1e,False
36.0,32.0,3.0,657.0,58.0,41.0,Miken Gainney,6456_01,Earth,missing,E/410/P,TRAPPIST-1e,False
28.0,224.687617481203,728.0,0.0,0.0,82.0,Veroy Morrows,6457_01,Earth,False,F/1337/P,55 Cancri e,False
14.0,0.0,0.0,0.0,0.0,0.0,Whead Swin,6458_01,Mars,False,E/431/S,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Danie Olshaffey,6459_01,Earth,True,G/1047/P,TRAPPIST-1e,False
28.0,0.0,602.0,0.0,115.0,0.0,Henrie Moodmandez,6461_01,Earth,False,F/1232/S,TRAPPIST-1e,False
27.0,0.0,0.0,0.0,0.0,0.0,missing,6462_01,Mars,True,F/1233/S,TRAPPIST-1e,False
21.0,899.0,1.0,1686.0,13.0,0.0,Gibers Cure,6462_02,Mars,False,F/1233/S,TRAPPIST-1e,False
24.0,1256.0,2.0,8.0,1530.0,0.0,Guadae Jacobbinson,6463_01,Earth,False,F/1234/S,TRAPPIST-1e,False
18.0,22.0,0.0,20.0,596.0,5.0,Arllia Ellahan,6464_01,Earth,False,F/1338/P,PSO J318.5-22,False
24.0,0.0,0.0,0.0,0.0,0.0,Snich Crité,6468_01,Mars,True,F/1339/P,TRAPPIST-1e,False
8.0,0.0,0.0,0.0,0.0,0.0,Guans Crité,6468_02,Mars,True,F/1339/P,TRAPPIST-1e,False
36.0,0.0,0.0,0.0,0.0,0.0,Elfs Crité,6468_03,Mars,True,E/411/P,TRAPPIST-1e,False
32.0,1179.0,0.0,4.0,0.0,0.0,Unchal Crité,6468_04,Mars,False,D/204/P,TRAPPIST-1e,True
19.0,14.0,614.0,0.0,160.0,0.0,Sterry Chardst,6470_01,Earth,False,E/432/S,TRAPPIST-1e,False
12.0,0.0,0.0,0.0,0.0,0.0,Adria Cardners,6471_01,Earth,False,G/1050/S,TRAPPIST-1e,False
21.0,0.0,0.0,0.0,0.0,0.0,Mahamak Steary,6472_01,Europa,True,B/250/S,TRAPPIST-1e,False
13.0,0.0,0.0,0.0,0.0,0.0,Cellah Steary,6472_02,Europa,True,B/250/S,55 Cancri e,False
20.0,0.0,0.0,0.0,0.0,0.0,Koat Chpie,6473_01,Mars,True,F/1236/S,TRAPPIST-1e,False
35.0,0.0,0.0,0.0,0.0,304.8547912992357,Luse Ses,6475_01,Mars,True,F/1340/P,TRAPPIST-1e,False
23.0,0.0,44.0,0.0,3452.0,83.0,Tabih Witeronfus,6477_01,Europa,False,D/196/S,55 Cancri e,False
17.0,0.0,311.0,6.0,4236.0,557.0,Ranan Witeronfus,6477_02,Europa,False,D/196/S,55 Cancri e,False
29.0,1290.0,0.0,6.0,1.0,0.0,Cole Hac,6478_01,Mars,False,E/412/P,TRAPPIST-1e,False
27.0,352.0,14.0,1.0,407.0,15.0,Jimmya Dotsondez,6480_01,Earth,False,E/433/S,TRAPPIST-1e,False
22.0,89.0,0.0,795.0,0.0,3.0,Jayne Bulliamoses,6481_01,Earth,False,G/1052/S,TRAPPIST-1e,False
26.0,414.0,239.0,681.0,352.0,0.0,Chtios Letie,6482_01,Mars,False,F/1237/S,55 Cancri e,False
1.0,0.0,0.0,0.0,0.0,0.0,Dow Letie,6482_02,Mars,True,F/1237/S,TRAPPIST-1e,False
7.0,0.0,0.0,0.0,0.0,0.0,Nutch Letie,6482_03,Mars,True,F/1237/S,TRAPPIST-1e,False
78.0,0.0,213.0,202.0,288.0,0.0,Regory Haydenzier,6485_01,Earth,False,F/1238/S,55 Cancri e,False
24.0,0.0,0.0,53.0,652.0,0.0,Benry Haydenzier,6485_02,Earth,False,G/1053/S,TRAPPIST-1e,False
26.0,0.0,0.0,0.0,22.0,1030.0,Marlie Solon,6487_01,Earth,False,F/1343/P,TRAPPIST-1e,False
50.0,0.0,1663.0,336.0,1855.0,4.0,Propsh Ingwhed,6488_01,Europa,False,A/79/S,TRAPPIST-1e,False
16.0,0.0,0.0,0.0,0.0,0.0,Elsane Balley,6489_01,Earth,True,G/1049/P,TRAPPIST-1e,False
57.0,0.0,0.0,0.0,0.0,0.0,Errairk Ineded,6490_01,Europa,True,C/201/P,55 Cancri e,False
29.0,0.0,889.0,0.0,4921.0,290.0,Phecca Ineded,6490_02,Europa,False,C/201/P,55 Cancri e,False
27.0,0.0,6924.0,849.0,149.0,1166.0,Tabiton Ightive,6490_03,Europa,False,C/201/P,55 Cancri e,False
42.0,0.0,1972.0,0.0,108.0,5.0,Marga Ineded,6490_04,missing,False,C/201/P,TRAPPIST-1e,False
28.0,0.0,0.0,0.0,0.0,0.0,Dawne Bushallert,6492_01,Earth,True,G/1055/S,PSO J318.5-22,False
18.0,0.0,0.0,0.0,0.0,0.0,Terald Dillips,6493_01,Earth,True,G/1050/P,PSO J318.5-22,False
38.0,1192.0,5.0,1864.0,4287.0,0.0,Oafron Mushe,6494_01,Mars,False,F/1344/P,TRAPPIST-1e,False
32.0,1.0,0.0,0.0,1.0,785.0,Jennya Ingston,6500_01,Earth,False,E/413/P,TRAPPIST-1e,False
21.0,0.0,31.0,2076.0,77.0,0.0,Candra Weberts,6501_01,Earth,False,F/1240/S,TRAPPIST-1e,False
6.0,0.0,0.0,0.0,0.0,0.0,Thelix Mcdanield,6502_01,Earth,False,G/1058/S,TRAPPIST-1e,missing
27.0,0.0,1.0,20.0,0.0,1363.0,Billia Mcfarley,6503_01,Earth,False,F/1347/P,TRAPPIST-1e,False
32.0,397.0,0.0,7.0,182.0,5.0,Tonyn Braymon,6508_01,Earth,False,F/1242/S,PSO J318.5-22,False
23.0,601.0,0.0,113.0,0.0,39.0,Belix Adavisons,6509_01,Earth,False,F/1243/S,PSO J318.5-22,False
29.0,0.0,6.0,0.0,0.0,5531.0,Sabiton Tairbatic,6510_01,Europa,False,D/205/P,TRAPPIST-1e,False
22.0,151.0,6.0,26.0,0.0,533.0,Katen Gainney,6511_01,Earth,False,F/1348/P,TRAPPIST-1e,False
31.0,0.0,0.0,0.0,0.0,0.0,Trick Gainney,6511_02,Earth,True,G/1055/P,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Thelix Gainney,6511_03,Earth,True,G/1055/P,55 Cancri e,False
2.0,0.0,0.0,0.0,0.0,0.0,Mediton Oillepint,6512_01,Europa,False,A/80/S,TRAPPIST-1e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Photons Drivery,6512_02,missing,True,A/80/S,TRAPPIST-1e,False
28.0,0.0,3527.0,1.0,2929.0,2236.0,Hekaton Goortedant,6512_03,Europa,False,A/80/S,TRAPPIST-1e,False
20.0,57.0,0.0,1185.0,0.0,0.0,Cuses Pread,6513_01,Mars,False,F/1244/S,TRAPPIST-1e,False
28.0,19.0,22.0,2974.0,3603.0,158.0,Preo Openduave,6514_01,Europa,False,B/251/S,55 Cancri e,True
42.0,0.0,6244.0,0.0,10912.0,4.0,Gravior Stersetery,6514_02,Europa,False,B/251/S,TRAPPIST-1e,False
32.0,388.0,0.0,0.0,439.0,0.0,Warry Bertiz,6517_01,Earth,False,F/1350/P,PSO J318.5-22,False
19.0,0.0,4.0,0.0,1785.0,3.0,Erie Horndley,6520_01,Earth,False,G/1060/S,missing,False
20.0,0.0,0.0,715.0,2.0,0.0,Breney Garden,6522_01,Earth,False,F/1245/S,55 Cancri e,False
20.0,0.0,0.0,0.0,0.0,0.0,Derine Bardina,6523_01,Earth,True,F/1246/S,PSO J318.5-22,False
21.0,0.0,20.0,1540.0,80.0,512.0,Neila Cardners,6525_01,Earth,missing,F/1248/S,TRAPPIST-1e,False
32.0,0.0,0.0,0.0,0.0,0.0,Mistie Cardners,6525_02,Earth,True,G/1061/S,PSO J318.5-22,False
16.0,0.0,0.0,0.0,0.0,0.0,Raceky Cardners,6525_03,Earth,True,G/1061/S,TRAPPIST-1e,False
21.0,0.0,0.0,0.0,0.0,0.0,Raulia Larks,6526_01,Earth,True,G/1056/P,TRAPPIST-1e,False
12.0,0.0,0.0,0.0,0.0,0.0,Robina Larks,6526_02,Earth,False,G/1056/P,55 Cancri e,False
21.0,0.0,0.0,0.0,0.0,0.0,Davis Williotters,6529_01,Earth,True,G/1063/S,PSO J318.5-22,False
31.0,127.0,76.0,976.0,118.0,0.0,Neysma Bun,6530_01,Mars,False,E/436/S,TRAPPIST-1e,False
18.0,0.0,0.0,0.0,0.0,304.8547912992357,Rena Hineyley,6531_01,Earth,True,G/1064/S,55 Cancri e,False
35.0,771.0,0.0,183.0,0.0,0.0,Powl Cread,6535_01,Mars,False,E/415/P,TRAPPIST-1e,False
44.0,0.0,819.0,835.0,266.0,4056.0,Diskeh Hednigic,6539_01,Europa,False,C/242/S,TRAPPIST-1e,False
13.0,0.0,671.0,0.0,8.0,0.0,Fany Cleminglas,6540_01,Earth,False,G/1059/P,TRAPPIST-1e,False
21.0,0.0,717.0,0.0,0.0,0.0,Monah Lowelliott,6541_01,Earth,False,F/1356/P,TRAPPIST-1e,False
37.0,0.0,4616.0,339.0,2008.0,175.0,Taura Pumpeshaft,6544_01,Europa,False,C/243/S,TRAPPIST-1e,False
28.82793046746535,0.0,1362.0,0.0,1267.0,0.0,Bony Shieldson,6545_01,Earth,False,F/1250/S,TRAPPIST-1e,False
34.0,228.0,0.0,150.0,15.0,1.0,Bretty Pottonalden,6546_01,Earth,False,G/1060/P,TRAPPIST-1e,False
21.0,861.0,0.0,310.0,0.0,0.0,Ale Pert,6547_01,Mars,False,F/1358/P,55 Cancri e,False
38.0,395.0,1035.0,0.0,0.0,4.0,Stanya Kellyons,6548_01,Earth,False,G/1065/S,TRAPPIST-1e,False
31.0,1979.0,0.0,2.0,112.0,0.0,Eclass Flate,6549_01,Mars,False,F/1251/S,TRAPPIST-1e,False
61.0,1143.0,0.0,580.0,0.0,0.0,Llat Flate,6549_02,Mars,False,D/198/S,TRAPPIST-1e,missing
20.0,0.0,564.0,25.0,158.0,62.0,Fayey Webstenson,6552_01,missing,False,G/1061/P,TRAPPIST-1e,False
39.0,0.0,0.0,0.0,0.0,744.0,Bel Phillis,6553_01,Earth,False,F/1360/P,PSO J318.5-22,False
29.0,0.0,0.0,0.0,0.0,0.0,Nes Gine,6556_01,Mars,True,F/1362/P,TRAPPIST-1e,False
68.0,0.0,0.0,0.0,0.0,0.0,Morms Gine,6556_02,Mars,True,F/1362/P,55 Cancri e,False
38.0,0.0,201.0,0.0,1308.0,4085.0,Batares Airdring,6557_01,Europa,False,E/417/P,55 Cancri e,False
31.0,3.0,0.0,0.0,747.0,43.0,Philda Cleminglas,6558_01,Earth,False,F/1363/P,TRAPPIST-1e,False
41.0,699.0,0.0,0.0,2.0,31.0,Rhonya Reynoldez,6560_01,Earth,False,F/1253/S,TRAPPIST-1e,False
29.0,19.0,4900.0,6.0,6324.0,2056.0,Aldeba Ainserfle,6561_01,Europa,False,B/253/S,TRAPPIST-1e,False
25.0,0.0,0.0,0.0,0.0,0.0,Zavior Ainserfle,6561_02,missing,False,B/253/S,TRAPPIST-1e,False
27.0,0.0,0.0,23.0,30.0,815.0,Beathy Stephendsey,6562_01,Earth,False,F/1364/P,TRAPPIST-1e,False
21.0,0.0,0.0,845.0,4.0,470.0,Stenny Gainney,6563_01,Earth,False,F/1254/S,TRAPPIST-1e,False
30.0,0.0,123.0,0.0,1.0,784.0,Juanna Gainney,6563_02,Earth,False,G/1067/S,TRAPPIST-1e,False
40.0,2081.0,1.0,0.0,0.0,25.0,Lakes Emead,6565_01,Mars,False,E/437/S,TRAPPIST-1e,False
59.0,126.0,0.0,127.0,11.0,1393.0,Wors Emead,6565_02,Mars,False,F/1255/S,TRAPPIST-1e,False
35.0,0.0,0.0,0.0,0.0,0.0,Maryne Buchansen,6567_01,Earth,True,G/1063/P,TRAPPIST-1e,False
41.0,18.0,458.07720329024676,35.0,0.0,845.0,Guadae Buchansen,6567_02,Earth,False,F/1365/P,TRAPPIST-1e,False
36.0,695.0,458.07720329024676,0.0,0.0,0.0,Ianya Jacostaney,6568_01,Earth,False,F/1366/P,55 Cancri e,False
58.0,0.0,458.07720329024676,0.0,0.0,0.0,Loisey Slatessen,6569_01,Earth,True,G/1064/P,55 Cancri e,False
27.0,0.0,0.0,0.0,908.0,0.0,Shard Brightez,6570_01,Earth,False,G/1068/S,TRAPPIST-1e,False
24.0,0.0,4.0,336.0,304.0,0.0,Geney Rothewson,6572_01,Earth,False,F/1256/S,TRAPPIST-1e,False
50.0,0.0,896.0,1.0,0.0,5.0,Emilla Mosepherry,6573_01,Earth,False,F/1257/S,TRAPPIST-1e,False
22.0,0.0,335.0,0.0,818.0,3014.0,Nasliak Covetive,6574_01,Europa,False,A/65/P,TRAPPIST-1e,False
26.0,0.0,0.0,0.0,0.0,0.0,Weres Chcak,6578_01,Mars,True,E/438/S,TRAPPIST-1e,False
16.0,0.0,0.0,0.0,0.0,0.0,Guits Stre,6578_02,Mars,True,F/1259/S,TRAPPIST-1e,False
56.0,0.0,605.0,0.0,179.0,0.0,Benry Peterstarks,6580_01,Earth,False,G/1066/P,TRAPPIST-1e,False
25.0,0.0,1538.0,97.0,530.0,35.0,Sitron Platch,6582_01,Europa,False,A/66/P,55 Cancri e,False
13.0,0.0,100.0,12253.0,6.0,80.0,Charda Sunlove,6583_01,Europa,False,B/254/S,TRAPPIST-1e,False
53.0,0.0,2606.0,0.0,1170.0,0.0,Zinon Asivetfuel,6583_02,Europa,False,B/254/S,55 Cancri e,False
21.0,0.0,0.0,0.0,0.0,0.0,Becca Hornettoney,6585_01,Earth,True,G/1071/S,TRAPPIST-1e,False
18.0,289.0,1809.0,3.0,2.0,2.0,Raque Hornettoney,6585_02,Earth,missing,F/1260/S,TRAPPIST-1e,False
38.0,115.0,125.0,0.0,202.0,0.0,Denne Moodsey,6588_01,Earth,False,G/1073/S,TRAPPIST-1e,False
20.0,0.0,0.0,0.0,0.0,0.0,Annon Moodsey,6588_02,Earth,True,G/1073/S,TRAPPIST-1e,False
24.0,0.0,0.0,0.0,0.0,0.0,Gollux Nifficaus,6590_01,Europa,True,B/217/P,TRAPPIST-1e,False
56.0,0.0,13561.0,0.0,2.0,4088.0,Arkar Nifficaus,6590_02,Europa,False,B/217/P,TRAPPIST-1e,False
47.0,285.0,600.0,3.0,0.0,640.0,Willy Mcfarleys,6591_01,Earth,False,F/1261/S,TRAPPIST-1e,False
21.0,0.0,0.0,0.0,0.0,0.0,Ranutz Meate,6592_01,Mars,True,F/1262/S,TRAPPIST-1e,False
28.82793046746535,0.0,67.0,661.0,0.0,0.0,Keitha Matts,6593_01,Earth,False,F/1370/P,PSO J318.5-22,False
26.0,0.0,666.0,0.0,0.0,58.0,Scotty Matts,6593_02,Earth,False,F/1370/P,TRAPPIST-1e,False
34.0,0.0,0.0,0.0,0.0,0.0,Jord Schmondez,6594_01,Earth,True,G/1067/P,55 Cancri e,False
35.0,102.0,780.0,6.0,0.0,0.0,Tyle Simstravery,6595_01,Earth,False,G/1074/S,TRAPPIST-1e,False
35.0,0.0,0.0,0.0,0.0,0.0,Panter Mepie,6598_01,Mars,True,F/1263/S,TRAPPIST-1e,False
49.0,0.0,458.07720329024676,0.0,0.0,0.0,Kitak Esseal,6599_01,Europa,True,C/245/S,TRAPPIST-1e,False
24.0,2.0,0.0,0.0,52.0,638.0,Debora Farrez,6601_01,Earth,False,F/1372/P,TRAPPIST-1e,False
62.0,94.0,267.0,2341.0,94.0,0.0,Davis Cookson,6602_01,Earth,False,F/1265/S,TRAPPIST-1e,False
25.0,68.0,0.0,3700.0,0.0,0.0,Beres Conca,6603_01,Mars,False,D/208/P,TRAPPIST-1e,False
42.0,0.0,0.0,0.0,0.0,0.0,Coxaron Unsive,6604_01,Europa,True,C/205/P,55 Cancri e,False
25.0,166.0,0.0,520.0,0.0,0.0,Regana Kellyons,6606_01,Earth,False,F/1266/S,PSO J318.5-22,False
21.0,588.0,0.0,17.0,0.0,1548.0,Brada Rochaserry,6608_01,Earth,False,F/1374/P,TRAPPIST-1e,False
17.0,0.0,0.0,0.0,0.0,0.0,missing,6609_01,Mars,True,E/420/P,TRAPPIST-1e,False
41.0,635.0,0.0,7.0,0.0,0.0,Breney Philloway,6611_01,Earth,False,E/421/P,55 Cancri e,False
50.0,0.0,0.0,0.0,0.0,0.0,Briany Philloway,6611_02,Earth,True,G/1069/P,TRAPPIST-1e,False
20.0,0.0,90.0,561.0,2.0,0.0,Nelley Philloway,6611_03,Earth,False,F/1375/P,PSO J318.5-22,False
15.0,0.0,0.0,0.0,0.0,0.0,Darry Sawyerson,6613_01,Earth,True,G/1078/S,TRAPPIST-1e,False
29.0,0.0,0.0,0.0,0.0,0.0,Naffsh Katte,6614_01,Mars,True,F/1268/S,TRAPPIST-1e,False
20.0,2532.0,1.0,0.0,59.0,10.0,Janita Webstephrey,6616_01,Earth,False,F/1377/P,TRAPPIST-1e,False
35.0,345.0,4514.0,0.0,0.0,421.0,Alsha Geneltic,6618_01,Europa,False,C/246/S,TRAPPIST-1e,False
22.0,0.0,115.0,273.0,311.1387779083431,218.0,Allie Smalls,6620_01,Earth,False,G/1079/S,PSO J318.5-22,False
43.0,0.0,0.0,642.0,0.0,8.0,Jilly Summington,6621_01,Earth,False,F/1378/P,55 Cancri e,False
54.0,752.0,0.0,44.0,14.0,0.0,Coreen Lynnerett,6622_01,Earth,False,G/1070/P,55 Cancri e,False
15.0,0.0,0.0,0.0,0.0,304.8547912992357,Gwendy Lynnerett,6622_02,Earth,True,G/1070/P,TRAPPIST-1e,False
38.0,224.687617481203,0.0,0.0,0.0,0.0,Saxinon Geraing,6623_01,missing,True,B/218/P,55 Cancri e,False
44.0,1175.0,0.0,13.0,642.0,498.0,Oraryn Prickmantes,6624_01,Earth,False,G/1071/P,TRAPPIST-1e,False
34.0,0.0,0.0,0.0,0.0,0.0,Derina Garden,6625_01,Earth,True,G/1072/P,PSO J318.5-22,False
15.0,3.0,854.0,23.0,0.0,0.0,Hughy Garden,6625_02,Earth,False,F/1379/P,55 Cancri e,False
24.0,0.0,0.0,0.0,0.0,0.0,Herry Farrowns,6626_01,Earth,True,G/1073/P,TRAPPIST-1e,False
29.0,0.0,0.0,272.0,394.0,50.0,missing,6628_01,Earth,False,F/1381/P,TRAPPIST-1e,False
19.0,0.0,1044.0,0.0,2.0,4.0,Valex Singlents,6630_01,Earth,False,F/1270/S,TRAPPIST-1e,False
27.0,0.0,1891.0,0.0,2167.0,0.0,Etamino Suasharic,6631_01,Europa,missing,C/208/P,TRAPPIST-1e,False
26.0,0.0,0.0,0.0,0.0,0.0,Nunkib Motive,6633_01,Europa,False,B/255/S,TRAPPIST-1e,False
46.0,0.0,0.0,0.0,0.0,0.0,Gorabih Dischod,6634_01,Europa,True,B/219/P,55 Cancri e,False
64.0,0.0,0.0,0.0,0.0,0.0,Alasmon Dischod,6634_02,missing,True,missing,TRAPPIST-1e,False
17.0,0.0,1339.0,26.0,244.0,15.0,Giebara Entratable,6635_01,Europa,False,C/209/P,TRAPPIST-1e,False
45.0,0.0,313.0,1791.0,414.0,1675.0,Nusakab Entratable,6635_02,Europa,False,C/209/P,55 Cancri e,False
27.0,1228.0,0.0,0.0,0.0,0.0,Tibers Sinda,6637_01,Mars,False,F/1271/S,TRAPPIST-1e,False
29.0,0.0,0.0,0.0,0.0,0.0,Scotty Hurchez,6638_01,Earth,True,G/1074/P,TRAPPIST-1e,False
18.0,0.0,0.0,0.0,0.0,0.0,Nelsie Strony,6639_01,Earth,True,G/1075/P,PSO J318.5-22,False
26.0,0.0,0.0,0.0,0.0,0.0,Algork Diateous,6641_01,Europa,True,C/247/S,TRAPPIST-1e,False
39.0,0.0,0.0,0.0,0.0,0.0,Coxak Diateous,6641_02,Europa,True,C/247/S,55 Cancri e,False
59.0,0.0,0.0,0.0,0.0,0.0,Andra Cohendright,6642_01,Earth,True,G/1081/S,TRAPPIST-1e,False
20.0,0.0,6.0,24.0,0.0,672.0,Hughy Foxter,6643_01,Earth,False,F/1272/S,TRAPPIST-1e,False
17.0,0.0,0.0,0.0,0.0,0.0,Lanedy Scotterkins,6645_01,Earth,True,G/1083/S,55 Cancri e,False
47.0,0.0,0.0,0.0,0.0,0.0,Eduard Campson,6646_01,Earth,True,G/1084/S,TRAPPIST-1e,False
29.0,2.0,3.0,1501.0,26.0,0.0,Coreen Hermane,6647_01,Earth,False,F/1273/S,PSO J318.5-22,False
16.0,224.687617481203,0.0,265.0,0.0,0.0,Andan Wartyson,6649_01,Earth,False,F/1274/S,TRAPPIST-1e,False
48.0,12.0,0.0,0.0,0.0,796.0,Joelan Beasleyes,6650_01,Earth,False,G/1077/P,TRAPPIST-1e,False
39.0,0.0,69.0,29.0,424.0,18.0,Amyra Hersons,6652_01,Earth,False,missing,PSO J318.5-22,False
28.0,0.0,0.0,0.0,0.0,0.0,Inette Griffince,6654_01,Earth,True,G/1086/S,55 Cancri e,False
12.0,0.0,0.0,0.0,0.0,0.0,missing,6654_02,Earth,True,G/1086/S,55 Cancri e,False
24.0,0.0,0.0,173.72916912197996,0.0,0.0,Ernice Griffince,6654_03,Earth,True,G/1086/S,TRAPPIST-1e,False
30.0,0.0,0.0,0.0,0.0,0.0,Moss Raf,6655_01,Mars,True,E/422/P,TRAPPIST-1e,False
34.0,0.0,0.0,0.0,0.0,304.8547912992357,Naviton Suarging,6656_01,Europa,True,B/221/P,TRAPPIST-1e,False
37.0,0.0,0.0,0.0,0.0,0.0,Jifes Stpie,6659_01,Mars,missing,F/1383/P,TRAPPIST-1e,False
47.0,590.0,0.0,47.0,3.0,53.0,Debora Horndley,6660_01,Earth,False,F/1384/P,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Coryl Whitez,6662_01,Earth,False,G/1087/S,TRAPPIST-1e,False
23.0,0.0,0.0,0.0,0.0,0.0,Dianie Whitez,6662_02,Earth,missing,G/1087/S,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Tonnie Blange,6662_03,Earth,True,G/1087/S,55 Cancri e,False
20.0,402.0,25.0,9.0,373.0,0.0,Almara Hickerson,6663_01,Earth,False,G/1079/P,TRAPPIST-1e,False
35.0,90.0,0.0,655.0,43.0,16.0,Blanie Hickerson,6663_02,Earth,False,F/1385/P,TRAPPIST-1e,False
18.0,0.0,0.0,827.0,0.0,0.0,Annaha Barnoldeney,6664_01,Earth,False,G/1088/S,TRAPPIST-1e,False
17.0,0.0,0.0,0.0,0.0,0.0,Alraium Disivering,6665_01,Europa,True,B/222/P,55 Cancri e,False
18.0,4.0,1337.0,0.0,0.0,182.0,Sabireo Disivering,6665_02,Europa,False,B/222/P,TRAPPIST-1e,False
53.0,0.0,0.0,0.0,0.0,0.0,Tachba Disivering,6665_03,Europa,False,B/222/P,TRAPPIST-1e,False
35.0,0.0,2504.0,0.0,0.0,5496.0,Saiphda Disivering,6665_04,Europa,False,B/222/P,55 Cancri e,False
48.0,0.0,0.0,0.0,0.0,0.0,Avijava Cisorter,6667_01,Europa,True,C/248/S,TRAPPIST-1e,False
68.0,0.0,0.0,649.0,0.0,239.0,missing,6668_01,Earth,False,G/1089/S,TRAPPIST-1e,False
27.0,17.0,65.0,74.0,1548.0,18.0,Craine Walston,6668_02,Earth,False,G/1089/S,TRAPPIST-1e,False
28.0,32.0,0.0,304.0,291.0,2.0,Delley Kiddley,6669_01,Earth,False,E/423/P,55 Cancri e,False
37.0,864.0,35.0,0.0,0.0,0.0,Nancey Burchard,6670_01,Earth,False,F/1278/S,TRAPPIST-1e,False
35.0,0.0,0.0,173.72916912197996,0.0,0.0,Docks Mare,6671_01,Mars,True,F/1279/S,TRAPPIST-1e,False
31.0,1002.0,0.0,173.72916912197996,0.0,0.0,Tot Mare,6671_02,Mars,False,F/1279/S,TRAPPIST-1e,False
14.0,1880.0,0.0,15.0,0.0,0.0,Salros Mare,6671_03,Mars,False,E/440/S,55 Cancri e,False
1.0,0.0,0.0,0.0,0.0,0.0,Oafron Deva,6672_01,Mars,False,F/1387/P,TRAPPIST-1e,False
4.0,0.0,0.0,0.0,0.0,0.0,Panbug Deva,6672_02,Mars,False,F/1387/P,55 Cancri e,False
30.0,77.0,71.0,1147.0,0.0,0.0,Sweal Deva,6672_03,Mars,False,E/424/P,PSO J318.5-22,False
11.0,0.0,0.0,0.0,0.0,0.0,Coass Deva,6672_04,Mars,True,F/1387/P,TRAPPIST-1e,False
45.0,1595.0,0.0,0.0,0.0,13.0,Sonnie Phillis,6673_01,Earth,False,E/425/P,TRAPPIST-1e,False
29.0,0.0,841.0,0.0,1733.0,11.0,Wezna Swirring,6674_01,Europa,False,E/426/P,TRAPPIST-1e,False
32.0,224.687617481203,0.0,0.0,0.0,0.0,Meron Slowatic,6674_02,Europa,True,E/426/P,TRAPPIST-1e,False
15.0,0.0,0.0,0.0,0.0,0.0,Sheratz Slowatic,6674_03,Europa,missing,E/426/P,55 Cancri e,False
25.0,0.0,0.0,0.0,0.0,0.0,Acruxon Swirring,6674_04,Europa,True,E/426/P,TRAPPIST-1e,False
25.0,0.0,4.0,0.0,1525.0,475.0,Jihda Swirring,6674_05,Europa,False,E/426/P,TRAPPIST-1e,False
60.0,707.0,24.0,0.0,0.0,170.0,Derry Gouldensen,6675_01,Earth,missing,F/1388/P,TRAPPIST-1e,False
24.0,61.0,0.0,0.0,0.0,1495.0,missing,6675_02,Earth,False,E/427/P,PSO J318.5-22,False
35.0,0.0,0.0,0.0,0.0,0.0,Errak Ourcul,6676_01,Europa,True,D/200/S,TRAPPIST-1e,False
36.0,224.687617481203,361.0,512.0,34.0,0.0,Letta Puckley,6680_01,Earth,False,G/1082/P,TRAPPIST-1e,False
